VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,month,LocationID,Borough,Zone,service_zone
2,2023-01-03 19:23:30,01/03/2023 07:38:46 PM,N,1.0,66,255,1.0,3.72,20.5,2.5,0.5,4.9,0.0,,1.0,29.4,1.0,1.0,0.0,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
1,2023-01-02 10:43:14,01/02/2023 10:58:31 AM,N,1.0,55,210,1.0,0.0,20.2,0.0,1.5,0.0,0.0,,1.0,21.7,1.0,1.0,0.0,1,55,Brooklyn,Coney Island,Boro Zone
1,2023-01-07 17:37:20,01/07/2023 05:55:46 PM,N,1.0,65,61,1.0,3.0,17.0,0.0,1.5,3.0,0.0,,1.0,21.5,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-01 14:23:00,01/01/2023 02:58:00 PM,,,37,14,,11.89,53.61,0.0,0.0,10.92,0.0,,1.0,65.53,,,,1,37,Brooklyn,Bushwick South,Boro Zone
2,2023-01-12 12:59:25,01/12/2023 01:19:54 PM,N,1.0,52,61,1.0,3.42,15.5,0.0,0.5,0.0,0.0,,0.3,16.3,2.0,1.0,0.0,1,52,Brooklyn,Cobble Hill,Boro Zone
2,2023-01-06 22:39:57,01/06/2023 10:43:06 PM,N,1.0,97,97,1.0,0.6,5.8,1.0,0.5,0.0,0.0,,1.0,8.3,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
1,2023-01-20 17:57:08,01/20/2023 06:41:21 PM,N,1.0,210,210,1.0,7.4,38.0,2.5,1.5,0.0,0.0,,1.0,42.0,2.0,1.0,0.0,1,210,Brooklyn,Sheepshead Bay,Boro Zone
2,2023-01-02 01:13:00,01/02/2023 01:17:00 AM,,,80,37,,0.95,12.02,0.0,0.0,1.95,0.0,,1.0,14.97,,,,1,80,Brooklyn,East Williamsburg,Boro Zone
2,2023-01-07 17:33:47,01/07/2023 05:52:55 PM,N,1.0,66,255,1.0,5.28,25.4,0.0,0.5,5.24,0.0,,0.3,31.44,1.0,1.0,0.0,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
2,2023-01-26 22:01:18,01/26/2023 10:27:56 PM,N,1.0,66,234,2.0,8.16,36.6,1.0,0.5,5.0,0.0,,1.0,46.85,1.0,1.0,2.75,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
2,2023-01-22 04:21:12,01/22/2023 04:33:23 AM,N,1.0,112,157,1.0,2.74,15.6,1.0,0.5,4.52,0.0,,1.0,22.62,1.0,1.0,0.0,1,112,Brooklyn,Greenpoint,Boro Zone
1,2023-01-27 19:14:02,01/27/2023 07:32:48 PM,N,1.0,210,91,1.0,5.4,19.0,1.0,1.5,0.0,0.0,,1.0,21.5,2.0,1.0,0.0,1,210,Brooklyn,Sheepshead Bay,Boro Zone
2,2023-01-22 04:43:55,01/22/2023 04:46:37 AM,N,1.0,181,25,2.0,0.17,4.4,1.0,0.5,0.0,0.0,,1.0,6.9,2.0,1.0,0.0,1,181,Brooklyn,Park Slope,Boro Zone
2,2023-01-09 13:44:30,01/10/2023 11:07:20 AM,N,1.0,17,256,1.0,1.0,9.3,0.0,0.5,0.0,0.0,,0.3,10.1,2.0,1.0,0.0,1,17,Brooklyn,Bedford,Boro Zone
1,2023-01-09 15:13:07,01/09/2023 03:26:06 PM,N,1.0,65,66,1.0,1.9,12.1,0.0,1.5,2.7,0.0,,1.0,16.3,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
1,2023-01-07 16:31:58,01/07/2023 04:47:55 PM,N,1.0,65,61,2.0,2.4,14.9,0.0,1.5,0.0,0.0,,1.0,16.4,2.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-23 20:35:40,01/23/2023 09:05:06 PM,N,1.0,66,225,1.0,5.21,29.6,1.0,0.5,9.63,0.0,,1.0,41.73,1.0,1.0,0.0,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
2,2023-01-25 10:20:00,01/25/2023 10:55:00 AM,,,65,230,,6.97,33.03,0.0,0.0,5.52,0.0,,1.0,42.3,,,,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-05 22:20:37,01/05/2023 10:37:01 PM,N,1.0,33,89,5.0,6.01,24.7,1.0,0.5,5.44,0.0,,1.0,32.64,1.0,1.0,0.0,1,33,Brooklyn,Brooklyn Heights,Boro Zone
1,2023-01-03 11:08:40,01/03/2023 11:17:23 AM,N,1.0,155,210,1.0,3.4,14.9,0.0,1.5,0.0,0.0,,1.0,16.4,2.0,1.0,0.0,1,155,Brooklyn,Marine Park/Mill Basin,Boro Zone
2,2023-01-26 08:50:19,01/26/2023 09:04:34 AM,N,1.0,33,65,1.0,0.55,12.8,0.0,0.5,4.29,0.0,,1.0,18.59,1.0,1.0,0.0,1,33,Brooklyn,Brooklyn Heights,Boro Zone
2,2023-01-19 00:49:13,01/19/2023 01:03:02 AM,N,1.0,97,188,2.0,3.07,17.0,1.0,0.5,0.0,0.0,,1.0,19.5,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
1,2023-01-04 15:47:21,01/04/2023 04:01:34 PM,N,1.0,97,49,2.0,1.9,12.8,0.0,1.5,0.0,0.0,,1.0,14.3,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-12 14:15:32,01/12/2023 02:39:40 PM,N,1.0,65,61,1.0,3.83,24.0,0.0,0.5,5.1,0.0,,1.0,30.6,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-05 17:20:55,01/05/2023 05:25:49 PM,N,1.0,33,65,1.0,0.36,5.8,2.5,0.5,0.0,0.0,,1.0,9.8,2.0,1.0,0.0,1,33,Brooklyn,Brooklyn Heights,Boro Zone
1,2023-01-26 16:29:53,01/26/2023 05:16:43 PM,N,1.0,150,55,1.0,0.0,18.2,0.0,1.5,0.0,0.0,,1.0,19.7,1.0,1.0,0.0,1,150,Brooklyn,Manhattan Beach,Boro Zone
2,2023-01-18 09:16:00,01/18/2023 09:54:00 AM,,,25,48,,6.98,43.15,0.0,0.0,9.38,0.0,,1.0,56.28,,,,1,25,Brooklyn,Boerum Hill,Boro Zone
1,2023-01-30 21:00:40,01/30/2023 09:07:07 PM,N,1.0,210,210,1.0,0.9,6.0,0.5,1.5,0.0,0.0,,1.0,8.0,2.0,1.0,0.0,1,210,Brooklyn,Sheepshead Bay,Boro Zone
2,2023-01-06 21:46:19,01/06/2023 10:06:28 PM,N,1.0,25,68,1.0,4.81,24.0,1.0,0.5,7.31,0.0,,1.0,36.56,1.0,1.0,2.75,1,25,Brooklyn,Boerum Hill,Boro Zone
2,2023-01-24 13:25:00,01/24/2023 01:49:14 PM,N,1.0,52,170,1.0,7.28,34.5,0.0,0.5,7.61,0.0,,0.3,45.66,1.0,1.0,2.75,1,52,Brooklyn,Cobble Hill,Boro Zone
2,2023-01-07 10:58:00,01/07/2023 11:02:00 AM,,,33,33,,0.67,12.02,0.0,0.0,2.6,0.0,,1.0,15.62,,,,1,33,Brooklyn,Brooklyn Heights,Boro Zone
2,2023-01-21 12:25:36,01/21/2023 12:37:28 PM,N,1.0,65,17,1.0,1.92,12.8,0.0,0.5,1.0,0.0,,1.0,15.3,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-03 14:21:26,01/03/2023 02:34:40 PM,N,1.0,97,189,1.0,1.83,13.5,0.0,0.5,3.75,0.0,,1.0,18.75,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-17 13:35:00,01/17/2023 01:55:00 PM,,,225,49,,2.46,17.37,0.0,0.0,3.67,0.0,,1.0,22.04,,,,1,225,Brooklyn,Stuyvesant Heights,Boro Zone
2,2023-01-29 17:31:28,01/29/2023 05:40:11 PM,N,1.0,97,189,1.0,1.21,10.0,0.0,0.5,0.0,0.0,,1.0,11.5,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-24 16:57:21,01/24/2023 05:16:27 PM,N,1.0,97,61,1.0,2.26,13.0,1.0,0.5,2.0,0.0,,0.3,16.8,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-05 14:52:23,01/05/2023 03:03:47 PM,N,1.0,97,97,1.0,1.17,11.4,0.0,0.5,2.58,0.0,,1.0,15.48,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-01 18:58:39,01/01/2023 07:30:50 PM,N,1.0,256,125,4.0,5.93,33.1,0.0,0.5,7.47,0.0,,1.0,44.82,1.0,1.0,2.75,1,256,Brooklyn,Williamsburg (South Side),Boro Zone
2,2023-01-06 05:31:29,01/06/2023 06:06:36 AM,N,1.0,55,25,1.0,13.13,55.5,1.0,0.5,0.0,0.0,,1.0,58.0,2.0,1.0,0.0,1,55,Brooklyn,Coney Island,Boro Zone
2,2023-01-13 08:40:00,01/13/2023 09:24:00 AM,,,61,132,,9.9,47.86,0.0,0.0,9.77,0.0,,1.0,58.63,,,,1,61,Brooklyn,Crown Heights North,Boro Zone
2,2023-01-04 18:59:30,01/04/2023 07:05:15 PM,N,1.0,181,181,1.0,1.0,5.5,1.0,0.5,3.0,0.0,,0.3,10.3,1.0,1.0,0.0,1,181,Brooklyn,Park Slope,Boro Zone
2,2023-01-12 18:21:24,01/12/2023 06:26:48 PM,N,1.0,33,52,1.0,0.66,6.5,2.5,0.5,2.1,0.0,,1.0,12.6,1.0,1.0,0.0,1,33,Brooklyn,Brooklyn Heights,Boro Zone
2,2023-01-19 21:56:00,01/19/2023 10:04:00 PM,,,255,112,,1.5,13.11,0.0,0.0,2.82,0.0,,1.0,16.93,,,,1,255,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-26 20:24:25,01/26/2023 08:50:41 PM,N,1.0,66,100,1.0,7.0,34.5,1.0,0.5,0.0,0.0,,1.0,39.75,2.0,1.0,2.75,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
2,2023-01-05 10:57:00,01/05/2023 11:21:00 AM,,,225,91,,5.6,29.18,0.0,0.0,6.04,0.0,,1.0,36.22,,,,1,225,Brooklyn,Stuyvesant Heights,Boro Zone
2,2023-01-17 13:35:34,01/17/2023 01:54:55 PM,N,1.0,17,33,1.0,2.94,19.1,0.0,0.5,3.0,0.0,,1.0,23.6,1.0,1.0,0.0,1,17,Brooklyn,Bedford,Boro Zone
2,2023-01-15 12:32:00,01/15/2023 12:38:00 PM,,,33,66,,1.07,12.12,0.0,0.0,2.62,0.0,,1.0,15.74,,,,1,33,Brooklyn,Brooklyn Heights,Boro Zone
2,2023-01-31 15:25:53,01/31/2023 03:45:03 PM,N,1.0,65,133,1.0,6.43,28.9,0.0,0.5,0.0,0.0,,1.0,30.4,2.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-01 02:25:00,01/01/2023 02:50:00 AM,,,66,41,,12.32,46.3,0.0,0.0,10.01,0.0,,1.0,60.06,,,,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
1,2023-01-16 13:56:33,01/16/2023 02:21:10 PM,N,1.0,65,188,1.0,3.9,21.9,0.0,1.5,4.65,0.0,,1.0,28.05,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-14 10:58:04,01/14/2023 11:13:57 AM,N,5.0,217,197,1.0,10.23,65.0,0.0,0.0,13.2,0.0,,1.0,79.2,1.0,2.0,0.0,1,217,Brooklyn,South Williamsburg,Boro Zone
2,2023-01-06 10:18:31,01/06/2023 10:39:36 AM,N,1.0,65,17,2.0,2.67,19.8,0.0,0.5,1.0,0.0,,1.0,22.3,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
1,2023-01-12 09:29:11,01/12/2023 09:41:54 AM,N,1.0,49,65,1.0,0.0,15.2,0.0,1.5,0.0,0.0,,1.0,16.7,1.0,1.0,0.0,1,49,Brooklyn,Clinton Hill,Boro Zone
2,2023-01-10 13:41:00,01/10/2023 02:05:00 PM,,,33,225,,4.33,29.67,0.0,0.0,0.55,0.0,,1.0,31.22,,,,1,33,Brooklyn,Brooklyn Heights,Boro Zone
2,2023-01-10 22:07:48,01/10/2023 10:17:41 PM,N,1.0,65,97,1.0,1.6,11.4,1.0,0.5,2.0,0.0,,1.0,15.9,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
1,2023-01-19 07:47:01,01/19/2023 08:29:09 AM,N,1.0,21,123,3.0,0.0,32.4,0.0,1.5,0.0,0.0,,1.0,33.9,2.0,1.0,0.0,1,21,Brooklyn,Bensonhurst East,Boro Zone
2,2023-01-05 08:37:16,01/05/2023 08:48:23 AM,N,1.0,33,195,1.0,2.02,12.8,0.0,0.5,7.0,0.0,,1.0,21.3,1.0,1.0,0.0,1,33,Brooklyn,Brooklyn Heights,Boro Zone
2,2023-01-13 20:19:17,01/13/2023 08:36:04 PM,N,1.0,61,80,1.0,3.25,18.4,1.0,0.5,4.18,0.0,,1.0,25.08,1.0,1.0,0.0,1,61,Brooklyn,Crown Heights North,Boro Zone
2,2023-01-16 14:48:04,01/16/2023 03:12:38 PM,N,1.0,97,61,1.0,3.77,25.4,0.0,0.5,2.0,0.0,,1.0,28.9,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-09 13:19:57,01/09/2023 01:27:23 PM,N,1.0,97,49,1.0,1.14,8.6,0.0,0.5,1.5,0.0,,1.0,11.6,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-02 14:31:30,01/02/2023 02:39:22 PM,N,1.0,65,49,1.0,1.05,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-15 16:06:50,01/15/2023 04:16:07 PM,N,1.0,65,97,1.0,1.13,10.0,0.0,0.5,2.3,0.0,,1.0,13.8,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-24 14:07:00,01/24/2023 02:30:00 PM,,,188,76,,4.52,24.99,0.0,0.0,0.46,0.0,,1.0,26.45,,,,1,188,Brooklyn,Prospect-Lefferts Gardens,Boro Zone
2,2023-01-12 08:17:55,01/12/2023 08:43:21 AM,N,1.0,33,162,1.0,7.07,31.7,0.0,0.5,10.78,0.0,,1.0,46.73,1.0,1.0,2.75,1,33,Brooklyn,Brooklyn Heights,Boro Zone
2,2023-01-20 15:29:24,01/20/2023 03:35:37 PM,N,2.0,49,17,1.0,0.5,70.0,0.0,0.5,0.0,0.0,,1.0,71.5,2.0,1.0,0.0,1,49,Brooklyn,Clinton Hill,Boro Zone
2,2023-01-07 10:46:54,01/07/2023 11:20:31 AM,N,1.0,55,35,1.0,10.98,47.1,0.0,0.5,0.0,0.0,,1.0,48.6,2.0,1.0,0.0,1,55,Brooklyn,Coney Island,Boro Zone
1,2023-01-01 04:10:25,01/01/2023 04:22:32 AM,N,1.0,256,52,1.0,5.1,22.6,1.0,1.5,5.0,0.0,,1.0,30.1,1.0,1.0,0.0,1,256,Brooklyn,Williamsburg (South Side),Boro Zone
2,2023-01-31 13:15:46,01/31/2023 01:28:16 PM,N,1.0,97,97,1.0,1.13,12.1,0.0,0.5,0.0,0.0,,1.0,13.6,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-28 16:07:15,01/28/2023 04:38:56 PM,N,1.0,97,89,1.0,4.28,29.6,0.0,0.5,6.22,0.0,,1.0,37.32,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-09 08:50:00,01/09/2023 09:22:00 AM,,,49,231,,4.11,24.83,0.0,0.0,5.14,0.0,,1.0,33.72,,,,1,49,Brooklyn,Clinton Hill,Boro Zone
2,2023-01-22 19:21:23,01/22/2023 07:39:12 PM,N,1.0,97,17,1.0,2.49,16.3,0.0,0.5,3.42,0.0,,0.3,20.52,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-18 08:40:00,01/18/2023 09:16:00 AM,,,80,71,,4.12,28.72,0.0,0.0,0.66,6.55,,1.0,36.93,,,,1,80,Brooklyn,East Williamsburg,Boro Zone
2,2023-01-25 08:55:00,01/25/2023 09:22:00 AM,,,106,17,,3.98,25.41,0.0,0.0,0.47,0.0,,1.0,26.88,,,,1,106,Brooklyn,Gowanus,Boro Zone
2,2023-01-29 11:45:02,01/29/2023 11:57:25 AM,N,1.0,65,49,1.0,2.07,14.2,0.0,0.5,2.83,0.0,,1.0,18.53,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-15 03:29:05,01/15/2023 03:39:34 AM,N,5.0,80,145,4.0,6.13,50.0,0.0,0.0,5.0,6.55,,0.3,61.85,1.0,2.0,0.0,1,80,Brooklyn,East Williamsburg,Boro Zone
1,2023-01-20 12:17:40,01/20/2023 12:55:08 PM,N,1.0,49,90,1.0,0.0,20.2,0.0,1.5,0.0,0.0,,1.0,21.7,1.0,1.0,0.0,1,49,Brooklyn,Clinton Hill,Boro Zone
1,2023-01-19 20:31:42,01/19/2023 09:01:10 PM,N,1.0,97,61,1.0,0.0,22.5,0.0,1.5,0.0,0.0,,1.0,24.0,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-27 14:17:19,01/27/2023 02:24:31 PM,N,1.0,97,25,1.0,0.89,8.6,0.0,0.5,0.0,0.0,,1.0,10.1,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-22 15:05:17,01/22/2023 03:12:26 PM,N,1.0,97,49,1.0,1.03,8.6,0.0,0.5,2.02,0.0,,1.0,12.12,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-10 17:50:00,01/10/2023 06:25:00 PM,,,36,7,,7.77,25.48,0.0,0.0,2.65,0.0,,1.0,29.13,,,,1,36,Brooklyn,Bushwick North,Boro Zone
2,2023-01-10 12:27:36,01/10/2023 12:45:30 PM,N,1.0,97,225,1.0,3.39,18.4,0.0,0.5,3.98,0.0,,1.0,23.88,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-28 16:46:07,01/28/2023 05:12:46 PM,N,1.0,97,188,1.0,3.31,17.5,0.0,0.5,0.0,0.0,,0.3,18.3,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-01 18:56:10,01/01/2023 06:56:11 PM,N,5.0,33,264,1.0,0.01,30.0,0.0,0.0,0.0,0.0,,0.3,30.3,1.0,2.0,0.0,1,33,Brooklyn,Brooklyn Heights,Boro Zone
2,2023-01-27 14:14:07,01/27/2023 02:49:09 PM,N,1.0,65,71,1.0,5.07,33.1,0.0,0.5,6.92,0.0,,1.0,41.52,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-26 17:09:15,01/26/2023 05:22:18 PM,N,1.0,65,97,1.0,1.0,12.8,2.5,0.5,3.36,0.0,,1.0,20.16,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
1,2023-01-19 10:10:16,01/19/2023 10:31:05 AM,N,1.0,150,21,3.0,0.0,17.0,0.0,1.5,0.0,0.0,,1.0,18.5,2.0,1.0,0.0,1,150,Brooklyn,Manhattan Beach,Boro Zone
2,2023-01-20 21:32:06,01/20/2023 09:50:28 PM,N,1.0,97,225,1.0,3.0,14.0,0.5,0.5,1.0,0.0,,0.3,16.3,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
1,2023-01-28 23:35:31,01/29/2023 12:12:51 AM,N,1.0,112,90,2.0,6.4,38.7,3.75,1.5,8.75,0.0,,1.0,52.7,1.0,1.0,2.75,1,112,Brooklyn,Greenpoint,Boro Zone
1,2023-01-15 14:55:00,01/15/2023 03:09:37 PM,N,1.0,61,97,2.0,2.0,11.5,0.0,1.5,0.0,0.0,,1.0,13.0,2.0,1.0,0.0,1,61,Brooklyn,Crown Heights North,Boro Zone
2,2023-01-06 11:42:00,01/06/2023 11:52:00 AM,,,65,52,,0.77,16.55,0.0,0.0,0.29,0.0,,1.0,17.84,,,,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
1,2023-01-17 18:50:15,01/17/2023 07:17:20 PM,N,1.0,29,210,1.0,3.8,24.0,2.5,1.5,0.0,0.0,,1.0,28.0,2.0,1.0,0.0,1,29,Brooklyn,Brighton Beach,Boro Zone
1,2023-01-06 09:52:14,01/06/2023 10:12:01 AM,Y,1.0,66,162,1.0,6.2,28.9,2.75,1.5,9.9,0.0,,1.0,43.05,1.0,1.0,2.75,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
2,2023-01-24 19:38:11,01/24/2023 07:46:19 PM,N,1.0,65,49,1.0,1.24,9.3,2.5,0.5,0.0,0.0,,0.3,12.6,2.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-22 21:02:59,01/22/2023 09:09:33 PM,N,1.0,66,66,2.0,0.4,7.2,1.0,0.5,0.0,0.0,,1.0,9.7,2.0,1.0,0.0,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
1,2023-01-19 06:11:28,01/19/2023 06:11:39 AM,N,1.0,76,76,1.0,0.0,2.5,0.0,1.5,0.0,0.0,,1.0,4.0,3.0,1.0,0.0,1,76,Brooklyn,East New York,Boro Zone
2,2023-01-08 15:56:17,01/08/2023 04:14:53 PM,N,1.0,97,188,1.0,3.22,19.8,0.0,0.5,4.12,0.0,,0.3,24.72,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-20 10:17:00,01/20/2023 10:44:00 AM,,,49,162,,8.44,39.84,0.0,0.0,8.72,0.0,,1.0,52.31,,,,1,49,Brooklyn,Clinton Hill,Boro Zone
